snapped_at,price,market_cap,total_volume
2020-10-10 00:00:00 UTC,0.004655019407082059,97391577.72032164,4181799.36030252
2020-10-11 00:00:00 UTC,0.004961863441914296,103967682.26173526,4679018.828436864
2020-10-12 00:00:00 UTC,0.004772433564646543,100153566.65107493,4452391.59191208
2020-10-13 00:00:00 UTC,0.004745988084510306,99787397.05705874,4572300.995333201
2020-10-14 00:00:00 UTC,0.004689953457109149,98590430.35165636,4273605.494799497
2020-10-15 00:00:00 UTC,0.004567860054072501,96065856.24986182,4384208.023451186
2020-10-16 00:00:00 UTC,0.0044866114968144894,94405367.29550102,4518581.7899369355
2020-10-17 00:00:00 UTC,0.004298664544416524,90541601.0359436,4300625.813689889
2020-10-18 00:00:00 UTC,0.004316857852625683,90903052.05574721,3945733.265267327
2020-10-19 00:00:00 UTC,0.004253216853482657,89580909.84854728,4583827.799979386
2020-10-20 00:00:00 UTC,0.004212959138221767,88872149.21565081,4286392.046509391
2020-10-21 00:00:00 UTC,0.004015451653167242,84648069.8903805,4272339.660130389
2020-10-22 00:00:00 UTC,0.004060395417524524,85652989.33298203,4267575.670335953
2020-10-23 00:00:00 UTC,0.004137961106705156,87460968.80143026,3504235.2443175875
2020-10-24 00:00:00 UTC,0.00411241439496585,86792278.0649726,3281556.138247475
2020-10-25 00:00:00 UTC,0.0040253921765223,85107710.46107844,3093596.6100085163
2020-10-26 00:00:00 UTC,0.003993545494710515,84513367.07785796,2909535.668273316
2020-10-27 00:00:00 UTC,0.003999779265013149,84723985.89614949,3685987.3868206465
2020-10-28 00:00:00 UTC,0.00400508790251066,85523091.30535723,3353752.3470755927
2020-10-29 00:00:00 UTC,0.003933888218125361,83478450.69457655,3616227.395486442
2020-10-30 00:00:00 UTC,0.0037898205801841244,80428588.96526855,3171375.727702111
2020-10-31 00:00:00 UTC,0.0037298235475332286,79279789.75099292,2802799.216240268
2020-11-01 00:00:00 UTC,0.0036802008833506424,78120797.15594098,3081221.0688493173
2020-11-02 00:00:00 UTC,0.003562307485861079,75841156.17953907,2884982.93306532
2020-11-03 00:00:00 UTC,0.0032348973170720054,69102148.63975951,4117359.061789236
2020-11-04 00:00:00 UTC,0.0030676077800495085,65247495.45586826,3251883.255003472
2020-11-05 00:00:00 UTC,0.0029727984062325238,63380471.306100234,2962854.126259765
2020-11-06 00:00:00 UTC,0.0028056606335468298,59254619.64693081,3732883.3962957417
2020-11-07 00:00:00 UTC,0.0030123759088283054,64110257.991074964,4003087.181042249
2020-11-08 00:00:00 UTC,0.002992084287113736,63736497.224070884,3377428.148313468
2020-11-09 00:00:00 UTC,0.002970020232163395,63173239.03988198,2519624.434743275
2020-11-10 00:00:00 UTC,0.0028223189743361208,60127416.91418356,2724683.9197873054
2020-11-11 00:00:00 UTC,0.003056717051297984,65221093.13335762,8905217.852565242
2020-11-12 00:00:00 UTC,0.003101222676934223,65996718.44827776,4328258.806613735
2020-11-13 00:00:00 UTC,0.0030756085343807394,65696219.41074072,3413347.41665324
2020-11-14 00:00:00 UTC,0.0032058718307865774,68606646.44731061,3201118.6037704195
2020-11-15 00:00:00 UTC,0.003053627242955121,65385360.71745167,2872665.5447321828
2020-11-16 00:00:00 UTC,0.003322830010655467,71173383.3585656,4011525.3606945192
2020-11-17 00:00:00 UTC,0.0033515262497925717,71962554.49289025,3949280.2179685356
2020-11-18 00:00:00 UTC,0.003480433923421821,74639705.65072332,3914375.9788525803
2020-11-19 00:00:00 UTC,0.003075088411269493,66405727.27588869,3890276.447888603
2020-11-20 00:00:00 UTC,0.003196802932885785,68595412.82631378,3841585.711955905
2020-11-21 00:00:00 UTC,0.0031931196767873826,68607819.17534299,3813677.217308596
2020-11-22 00:00:00 UTC,0.0034555614279913167,74167891.12568998,4582499.943552633
2020-11-23 00:00:00 UTC,0.0032735477290239635,70717357.86693203,4438135.308331528
2020-11-24 00:00:00 UTC,0.0035698601645457397,76701425.591896,5332411.8349044435
2020-11-25 00:00:00 UTC,0.003985711641704084,85774995.76476498,7117462.400441193
2020-11-26 00:00:00 UTC,0.004000635765903876,86310628.28330106,4612863.166954403
2020-11-27 00:00:00 UTC,0.0038303614719188144,82602222.07371259,7148103.334430957
2020-11-28 00:00:00 UTC,0.0038295485892662472,82513233.20392923,3396554.3308282606
2020-11-29 00:00:00 UTC,0.004094980293432318,88056369.83114849,3734479.3866333314
2020-11-30 00:00:00 UTC,0.00403222019004826,87009749.41948372,3133349.5635196427
2020-12-01 00:00:00 UTC,0.004042262679639192,88030693.99591604,3545124.37089314
2020-12-02 00:00:00 UTC,0.004054441845682163,87415942.72436903,3751421.476298529
2020-12-03 00:00:00 UTC,0.003999103628080535,86575808.41900793,2697947.8155066255
2020-12-04 00:00:00 UTC,0.004133391275540782,89368854.88227572,2788679.6298949006
2020-12-05 00:00:00 UTC,0.004116612823360963,89141152.28161494,3297835.430606956
2020-12-06 00:00:00 UTC,0.004195437393553252,90851030.47075385,2652870.437655568
2020-12-07 00:00:00 UTC,0.004385803911062946,95052743.58568439,2883492.500926646
2020-12-08 00:00:00 UTC,0.004560984258282987,98968813.38974054,4137834.1194934878
2020-12-09 00:00:00 UTC,0.004120578476357331,89838797.1299395,3934922.2635966293
2020-12-10 00:00:00 UTC,0.004017637637220763,87380054.48699468,3506529.6329458053
2020-12-11 00:00:00 UTC,0.004004686815435298,87035589.59821792,2838349.125219909
2020-12-12 00:00:00 UTC,0.004247619031100919,92248299.88365713,3472647.363551825
2020-12-13 00:00:00 UTC,0.004245320540805367,92363926.81802903,2461329.3477860983
2020-12-14 00:00:00 UTC,0.00432636526330886,94291927.73963316,2875263.070879464
2020-12-15 00:00:00 UTC,0.004366716549917776,95125943.20505397,3433701.372245446
2020-12-16 00:00:00 UTC,0.004602141873675137,100160829.8673614,3756790.90791708
2020-12-17 00:00:00 UTC,0.0048278905270153815,105460754.06405379,5287484.63458852
2020-12-18 00:00:00 UTC,0.004588695097932037,100150309.50157212,4304839.129374283
2020-12-19 00:00:00 UTC,0.004619799329280302,100566991.77500662,2794226.328461496
2020-12-20 00:00:00 UTC,0.004383234552065378,95566199.79663448,3808981.398855315
2020-12-21 00:00:00 UTC,0.0042989361725129915,94036594.01132399,3511288.7251554094
2020-12-22 00:00:00 UTC,0.003997780460835335,87528387.95777549,3505781.0558776376
2020-12-23 00:00:00 UTC,0.0040520970736194215,88593756.9689064,3408326.1976606897
2020-12-24 00:00:00 UTC,0.003995054037229805,87593542.48580869,4579230.690309059
2020-12-25 00:00:00 UTC,0.004151538342615456,91249947.93581046,3259061.473399818
2020-12-26 00:00:00 UTC,0.00412626384957821,90065544.30028692,3004280.3984207036
2020-12-27 00:00:00 UTC,0.003997753853359055,87563652.806418,2794153.0676469044
2020-12-28 00:00:00 UTC,0.003995677605332879,87599197.14749171,3928161.647714165
2020-12-29 00:00:00 UTC,0.003992752845553995,87777375.19364414,2875661.8029110665
2020-12-30 00:00:00 UTC,0.0037023514791998907,81324976.12962174,3747546.9729083353
2020-12-31 00:00:00 UTC,0.003734318355462627,82170240.1759059,3235915.770329996
2021-01-01 00:00:00 UTC,0.0038052450205567374,83412685.0134501,2846774.28093825
2021-01-02 00:00:00 UTC,0.00403843660466713,88078209.22509024,3212276.4787581405
2021-01-03 00:00:00 UTC,0.003948830320316938,92616258.15611263,3352716.2435277514
2021-01-04 00:00:00 UTC,0.0039061906567661757,91571406.98137346,3789142.0597634823
2021-01-05 00:00:00 UTC,0.0037284505710073503,87451839.71552862,4105694.744201558
2021-01-06 00:00:00 UTC,0.0037957814422638655,89162516.17846048,3394497.182478062
2021-01-07 00:00:00 UTC,0.004061211767140062,96031078.232695,4328010.139820347
2021-01-08 00:00:00 UTC,0.004267188431653611,100581495.51620558,5416364.154548969
2021-01-09 00:00:00 UTC,0.004611714272219824,108046897.76066485,6970448.743423074
2021-01-10 00:00:00 UTC,0.0045522457380262095,106950925.60755609,4570756.042081877
2021-01-11 00:00:00 UTC,0.004766590590967239,111871103.89641455,6519010.663161062
2021-01-12 00:00:00 UTC,0.004343444013295968,102683113.3838857,6968701.751288689
2021-01-13 00:00:00 UTC,0.004348937738578315,102577935.26452142,3261297.374294882
2021-01-14 00:00:00 UTC,0.00448758578204086,105103570.83774707,3587883.149252193
2021-01-15 00:00:00 UTC,0.004442023923543132,104633998.48287104,4658984.042548604
2021-01-16 00:00:00 UTC,0.005075714070817492,119636486.24546875,9136166.242987847
2021-01-17 00:00:00 UTC,0.0053144407261332864,125090832.01314837,8913444.87868263
2021-01-18 00:00:00 UTC,0.005293319658569174,125189877.84291181,5077887.9879196845
2021-01-19 00:00:00 UTC,0.005315574034004463,125768553.45910928,4983186.876247526
2021-01-20 00:00:00 UTC,0.0051308848236376004,121092190.87966609,5535074.7141894065
2021-01-21 00:00:00 UTC,0.004844928874880133,114287466.37429167,4571857.32213345
2021-01-22 00:00:00 UTC,0.00448955324298418,106461445.52391763,4184489.714737555
2021-01-23 00:00:00 UTC,0.005795672088999915,137420349.37660304,15832806.335368939
2021-01-24 00:00:00 UTC,0.005818114966337562,138151011.3630124,7595209.553075597
2021-01-25 00:00:00 UTC,0.005836128340309225,138781785.6873679,5750848.364521297
2021-01-26 00:00:00 UTC,0.006002157648491871,142114095.5384625,10279621.191395687
2021-01-27 00:00:00 UTC,0.005826089938161688,140312761.50833774,51898865.94438068
2021-01-28 00:00:00 UTC,0.005119694528530364,121495296.24393967,21011182.716138776
2021-01-29 00:00:00 UTC,0.005234772426057021,124080922.98356752,20200784.386944197
2021-01-30 00:00:00 UTC,0.005244846352745416,124602782.42615974,15861455.010980561
2021-01-31 00:00:00 UTC,0.005450616244761521,129138465.7183435,10127321.040553646
2021-02-01 00:00:00 UTC,0.005308131515759159,126260366.42117813,8795478.384243159
2021-02-02 00:00:00 UTC,0.005611349106939608,132053101.99071172,10356416.579955833
2021-02-03 00:00:00 UTC,0.006018783232700679,143280005.0666456,14051223.700552018
2021-02-04 00:00:00 UTC,0.006427885326114484,152603301.06423044,18357968.604621682
2021-02-05 00:00:00 UTC,0.006125898740244321,147487376.07356268,10258602.456114182
2021-02-06 00:00:00 UTC,0.006647127051080206,156791236.39979246,12115676.866024714
2021-02-07 00:00:00 UTC,0.006284610666038101,150406881.67995632,9758263.886019686
2021-02-08 00:00:00 UTC,0.007823812230693141,181128454.27289093,28277464.09637715
2021-02-09 00:00:00 UTC,0.007740799101606538,183273134.0868869,22347505.493936077
2021-02-10 00:00:00 UTC,0.008139530662761912,194111975.330281,22283932.48591446
2021-02-11 00:00:00 UTC,0.007962463931744355,190531643.27723646,17920400.531333312
2021-02-12 00:00:00 UTC,0.009396943598409781,225029613.54424652,24686509.439075343
2021-02-13 00:00:00 UTC,0.009845205188177879,235964825.1631069,31302639.042593513
2021-02-14 00:00:00 UTC,0.010224680844520584,246017993.4010302,29119904.173709277
2021-02-15 00:00:00 UTC,0.011185868689918598,266820468.4872989,28850572.37478909
2021-02-16 00:00:00 UTC,0.010430883583234416,253066070.42176434,28462699.485041466
2021-02-17 00:00:00 UTC,0.010013421057026557,239832933.9514703,20450747.41941837
2021-02-18 00:00:00 UTC,0.00997202427551902,238739911.68524146,17455960.82797896
2021-02-19 00:00:00 UTC,0.010279879668702334,245843618.15985188,12646381.023478888
2021-02-20 00:00:00 UTC,0.010092266880169743,241628174.7341752,17608521.813592352
2021-02-21 00:00:00 UTC,0.010067344085603634,241736682.68663886,21372357.990102865
2021-02-22 00:00:00 UTC,0.010559926097931454,249639468.4291125,14083725.073337624
2021-02-23 00:00:00 UTC,0.009938309945380638,238306643.1433293,26619028.00100049
2021-02-24 00:00:00 UTC,0.008305141523079018,197979728.03392264,23815113.2652441
2021-02-25 00:00:00 UTC,0.009116357459285119,218863324.4075717,18773539.35665566
2021-02-26 00:00:00 UTC,0.013637595160728586,336864632.8482374,184964235.61084417
2021-02-27 00:00:00 UTC,0.011782188459259471,281894198.7038316,90022388.61171147
2021-02-28 00:00:00 UTC,0.010833005077643516,259523463.18266076,29922220.17656259
2021-03-01 00:00:00 UTC,0.010059123381820304,242966846.0715859,23973688.683236543
2021-03-02 00:00:00 UTC,0.010705316244009484,257005650.92400205,24537385.837401584
2021-03-03 00:00:00 UTC,0.010928908471662726,262921996.72449657,26621339.260380227
2021-03-04 00:00:00 UTC,0.011505408387710473,277460797.7252691,22452145.949243244
2021-03-05 00:00:00 UTC,0.010453025218322665,252179840.81115857,20591627.712115314
2021-03-06 00:00:00 UTC,0.010285364661611462,248699633.03606158,21826222.31907564
2021-03-07 00:00:00 UTC,0.010705854935153265,261342703.61693844,20355478.230326846
2021-03-08 00:00:00 UTC,0.01093547422279379,263086606.808838,14573607.199004523
2021-03-09 00:00:00 UTC,0.010659417204954967,258378740.67571753,18251160.388894085
2021-03-10 00:00:00 UTC,0.012128349100626275,294089205.10701305,31631082.0249919
2021-03-11 00:00:00 UTC,0.013340659033298738,323528287.5972931,58999097.8795712
2021-03-12 00:00:00 UTC,0.015554643882145223,374403048.0435436,96818090.90623479
2021-03-13 00:00:00 UTC,0.016616935403099678,401022586.6953079,62145259.1240333
